ID,Date House was Sold,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Renovated Year,Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft)
3630010020,14 December 2017,376000.0,3,2.0,1540.0,1827.0,2.0,No,,Fair,8,1540.0,0,13,0,98029.0,47.5479,-121.999,1560.0,2058
2895800610,14 September 2017,352800.0,4,2.25,1800.0,2752.0,2.0,No,,Fair,8,1800.0,0,4,0,98106.0,47.5167,-122.346,1650.0,2752
822039084,15 March 2016,1350000.0,3,2.5,2753.0,65005.0,1.0,Yes,Twice,Excellent,9,2165.0,588,65,0,98070.0,47.4041,-122.451,2680.0,72513
5423600080,14 September 2017,540000.0,3,2.5,1720.0,11656.0,2.0,No,,Fair,8,1720.0,0,31,1999,98052.0,47.6791,-122.113,1890.0,10336
3992700775,15 January 2016,410000.0,4,2.0,1490.0,13736.0,1.0,No,,Good,6,1490.0,0,76,0,98125.0,47.712,-122.281,2040.0,7200
3816700150,14 November 2017,430000.0,3,2.0,2350.0,12480.0,1.0,No,,Fair,7,1600.0,750,37,0,98028.0,47.7661,-122.262,2160.0,12000
4083302485,15 April 2016,913000.0,3,1.75,2170.0,4000.0,1.0,No,,Good,7,1110.0,1060,93,0,98103.0,47.6546,-122.337,1890.0,4000
5127000810,14 May 2017,305495.0,3,1.75,2110.0,10200.0,2.0,No,,Good,7,2110.0,0,52,0,98059.0,47.4744,-122.154,1800.0,10200
1725059182,14 July 2017,1150000.0,4,2.5,3340.0,10422.0,2.0,No,,Fair,10,3340.0,0,22,0,98033.0,47.6515,-122.197,1770.0,9490
9485930120,14 October 2017,390000.0,3,2.25,2270.0,32112.0,1.0,No,,Good,8,1740.0,530,38,0,98042.0,47.3451,-122.094,2310.0,41606
293850040,15 February 2016,495500.0,3,2.5,3190.0,7828.0,2.0,No,,Fair,9,3190.0,0,12,0,98059.0,47.5047,-122.144,2970.0,7828
8731981940,14 September 2017,415000.0,4,2.25,2520.0,8000.0,1.0,No,Twice,Fair,8,1680.0,840,48,0,98023.0,47.3202,-122.383,2300.0,8000
3330501545,14 December 2017,330000.0,2,1.0,950.0,3090.0,1.0,No,,Good,6,950.0,0,109,0,98118.0,47.551,-122.276,1230.0,4120
1026069061,15 January 2016,682000.0,4,2.5,3600.0,203425.0,2.0,No,,Fair,9,3400.0,200,39,0,98077.0,47.7597,-122.018,3150.0,202989
8121200710,15 January 2016,480000.0,3,2.25,1950.0,8892.0,2.0,No,,Fair,8,1950.0,0,35,0,98052.0,47.7213,-122.11,1900.0,8750
3764390100,14 July 2017,434000.0,3,2.75,1830.0,3200.0,2.0,No,,Fair,8,1830.0,0,27,0,98034.0,47.7155,-122.218,2030.0,3331
9493200010,14 June 2017,347000.0,3,1.0,1270.0,8400.0,1.0,No,,Fair,7,1270.0,0,63,0,98011.0,47.7604,-122.198,1390.0,8400
2902201301,14 December 2017,664950.0,2,1.75,1180.0,900.0,2.0,No,,Fair,10,780.0,400,4,0,98102.0,47.6395,-122.329,1380.0,3610
3444120130,15 March 2016,399950.0,4,2.75,3210.0,41689.0,1.0,No,,Good,8,1610.0,1600,29,0,98042.0,47.3493,-122.062,2100.0,41384
5256500025,14 August 2017,457000.0,4,1.75,2100.0,10358.0,1.0,No,,Excellent,8,1280.0,820,59,0,98133.0,47.7478,-122.338,2080.0,9000
4022902715,15 April 2016,525000.0,5,3.25,2480.0,10277.0,2.0,No,,Excellent,8,1640.0,840,25,0,98155.0,47.7726,-122.286,2270.0,10277
871001500,14 June 2017,735000.0,4,2.25,2270.0,5102.0,1.0,No,,Excellent,8,1340.0,930,64,0,98199.0,47.6528,-122.408,1800.0,5102
2329700440,14 October 2017,155000.0,3,1.5,970.0,8400.0,1.0,No,,Fair,7,970.0,0,52,0,98003.0,47.3284,-122.331,1230.0,8400
1773100275,15 February 2016,205000.0,2,1.5,830.0,1020.0,2.0,No,,Fair,7,830.0,0,12,0,98106.0,47.5604,-122.363,830.0,1379
7852160070,15 January 2016,937500.0,5,3.75,4210.0,14599.0,2.0,No,Thrice,Fair,10,4210.0,0,14,0,98065.0,47.5364,-121.858,3950.0,13591
2141330560,14 July 2017,671500.0,4,2.25,2130.0,8410.0,2.0,No,,Good,8,2130.0,0,41,0,98006.0,47.5589,-122.128,2170.0,8400
2505500009,15 April 2016,565000.0,4,2.0,2040.0,8281.0,2.0,No,Once,Fair,7,2040.0,0,57,0,98033.0,47.6689,-122.195,2560.0,8281
8647800150,15 January 2016,273000.0,3,2.25,2160.0,7964.0,2.0,No,,Fair,8,2160.0,0,27,0,98042.0,47.3622,-122.074,2000.0,7964
4337000200,14 December 2017,228900.0,4,1.5,1570.0,8775.0,1.0,No,,Fair,7,1570.0,0,75,0,98166.0,47.4789,-122.335,980.0,8775
9264901680,15 March 2016,188000.0,3,1.75,1660.0,7350.0,1.0,No,,Okay,8,1660.0,0,39,0,98023.0,47.3118,-122.337,1840.0,7673
1773101050,15 February 2016,290000.0,3,1.0,960.0,4560.0,1.0,No,,Good,7,960.0,0,50,0,98106.0,47.5539,-122.365,970.0,4800
9320990120,14 July 2017,345000.0,4,2.5,2040.0,5523.0,2.0,No,,Fair,7,2040.0,0,19,0,98148.0,47.432,-122.328,1720.0,6646
8856960280,15 January 2016,350000.0,3,2.25,1860.0,8378.0,2.0,No,,Fair,7,1860.0,0,23,0,98038.0,47.3875,-122.032,1870.0,8378
5589300585,14 December 2017,325000.0,3,1.0,1050.0,9083.0,1.0,No,,Fair,7,1050.0,0,67,0,98155.0,47.7533,-122.307,1440.0,9071
7935000595,14 October 2017,939000.0,3,3.5,2450.0,9248.0,2.0,No,Four,Fair,8,1960.0,490,85,1993,98136.0,47.5476,-122.397,2620.0,10207
7203150080,14 December 2017,706000.0,4,2.5,2510.0,5436.0,2.0,No,,Fair,8,2510.0,0,7,0,98053.0,47.6894,-122.016,2520.0,5436
5616000030,14 October 2017,335000.0,4,2.5,1980.0,4745.0,2.0,No,,Fair,7,1980.0,0,14,0,98038.0,47.3495,-122.04,1980.0,4878
825059178,14 September 2017,2570000.0,4,3.75,4475.0,20424.0,2.0,Yes,Four,Fair,10,2659.0,1816,19,0,98033.0,47.6646,-122.208,4340.0,5250
6666830390,14 July 2017,779380.0,5,2.5,2590.0,7084.0,2.0,No,,Fair,8,2590.0,0,4,0,98052.0,47.7053,-122.113,3010.0,4823
8732900840,14 July 2017,667000.0,3,2.5,2510.0,3819.0,2.0,No,,Fair,8,2510.0,0,11,0,98052.0,47.6987,-122.096,2520.0,3990
2095800520,15 April 2016,550000.0,3,2.5,2250.0,7752.0,2.0,No,,Good,8,2250.0,0,30,0,98011.0,47.7489,-122.185,2080.0,7033
1771000760,14 May 2017,319000.0,3,1.0,1390.0,12823.0,1.0,No,,Good,7,1390.0,0,50,0,98077.0,47.7438,-122.075,1390.0,10095
1901600090,14 June 2017,359000.0,5,1.75,1940.0,6654.0,1.5,No,,Good,7,1940.0,0,65,0,98166.0,47.4663,-122.359,2300.0,9500
8857600680,15 March 2016,285900.0,5,1.5,1690.0,7725.0,1.5,No,,Good,7,1690.0,0,57,0,98032.0,47.3859,-122.288,1690.0,7739
4038700830,15 April 2016,575000.0,4,1.75,2330.0,8800.0,1.0,No,Twice,Good,7,1260.0,1070,57,0,98008.0,47.6148,-122.113,2270.0,8800
8956200070,14 September 2017,447500.0,4,2.5,2425.0,9017.0,2.0,No,,Fair,9,2425.0,0,5,0,98001.0,47.3003,-122.263,2725.0,7019
8081500050,15 March 2016,1810000.0,5,2.5,4250.0,20441.0,1.0,No,Once,Good,10,2490.0,1760,34,0,98004.0,47.6377,-122.211,3620.0,16304
567000755,14 December 2017,450000.0,2,3.0,1790.0,1709.0,2.0,No,,Fair,7,1400.0,390,17,0,98144.0,47.5926,-122.296,1460.0,1462
424069264,14 May 2017,749000.0,4,2.5,2930.0,18199.0,2.0,No,,Fair,9,2930.0,0,20,0,98075.0,47.5937,-122.047,2930.0,33976
1564000410,15 February 2016,781500.0,4,2.5,3440.0,6332.0,2.0,No,,Fair,10,3440.0,0,17,0,98059.0,47.5347,-122.155,3310.0,6528
2817100910,14 June 2017,385000.0,3,2.0,1590.0,9912.0,2.0,No,,Fair,8,1590.0,0,18,0,98070.0,47.3731,-122.43,1670.0,9912
3303960080,15 March 2016,972800.0,5,3.25,3500.0,10457.0,2.0,No,,Fair,10,3500.0,0,17,0,98059.0,47.5198,-122.157,3500.0,11734
3340401535,14 November 2017,140000.0,1,1.0,730.0,6890.0,1.0,No,,Good,4,730.0,0,92,0,98055.0,47.467,-122.215,1790.0,7969
1622059095,14 June 2017,292000.0,3,1.75,1730.0,11325.0,1.0,No,,Excellent,7,1730.0,0,46,0,98031.0,47.3921,-122.182,2030.0,17859
3278601940,14 August 2017,349950.0,2,3.25,1570.0,2031.0,2.0,No,,Fair,8,1310.0,260,12,0,98126.0,47.548,-122.375,1570.0,2039
7202380120,15 January 2016,482500.0,3,2.5,1690.0,3068.0,2.0,No,,Fair,7,1690.0,0,13,0,98053.0,47.6763,-122.028,1690.0,3260
745500010,14 December 2017,730000.0,4,2.75,3800.0,9606.0,2.0,No,,Fair,9,3800.0,0,10,0,98011.0,47.7368,-122.208,3400.0,9677
6608500220,14 December 2017,410000.0,3,1.75,1340.0,9975.0,1.0,No,,Good,7,1340.0,0,57,0,98033.0,47.7012,-122.169,1340.0,10050
8024201055,14 August 2017,404500.0,2,1.0,800.0,5080.0,1.0,No,,Fair,7,800.0,0,80,0,98115.0,47.6978,-122.314,1560.0,5110
8929000140,14 June 2017,491234.0,4,2.5,1540.0,1860.0,2.0,No,,Fair,8,1540.0,0,4,0,98029.0,47.5521,-121.999,1210.0,1090
859000160,14 December 2017,375000.0,4,2.0,1720.0,2410.0,1.0,No,,Fair,7,970.0,750,88,2006,98106.0,47.5252,-122.361,1160.0,1404
8673400061,14 November 2017,382000.0,2,1.5,1070.0,877.0,3.0,No,,Fair,8,1070.0,0,13,0,98107.0,47.6699,-122.393,1320.0,1193
1269200229,14 July 2017,1380000.0,3,3.25,3786.0,38038.0,1.0,Yes,Four,Fair,9,1934.0,1852,40,2006,98070.0,47.3907,-122.448,2850.0,33361
6705850300,15 April 2016,754999.0,4,2.5,3010.0,9323.0,2.0,No,,Fair,10,3010.0,0,26,0,98075.0,47.578,-122.053,2840.0,8413
3395040550,15 April 2016,320000.0,3,2.5,1530.0,2890.0,2.0,No,,Fair,7,1530.0,0,17,0,98108.0,47.5434,-122.293,1540.0,2890
1697000370,15 March 2016,234000.0,3,1.0,1040.0,8122.0,1.0,No,,Excellent,7,1040.0,0,47,0,98198.0,47.3731,-122.312,1470.0,8676
5245600120,14 October 2017,257500.0,3,1.0,1690.0,13825.0,1.0,No,,Fair,7,1210.0,480,63,0,98148.0,47.4256,-122.322,1190.0,9450
8892900180,14 June 2017,250000.0,3,1.75,1160.0,6134.0,1.0,No,,Fair,7,1160.0,0,20,0,98002.0,47.3414,-122.218,1330.0,6301
1794500360,15 April 2016,865000.0,2,1.0,1470.0,5400.0,1.5,No,,Fair,8,1470.0,0,106,0,98119.0,47.6391,-122.36,1760.0,3573
2025049192,14 October 2017,527500.0,3,2.5,1380.0,1389.0,3.0,No,,Fair,8,1380.0,0,10,0,98102.0,47.6427,-122.327,1380.0,1249
1930301325,15 April 2016,1030000.0,3,2.75,2780.0,4000.0,2.0,No,Twice,Excellent,8,1960.0,820,114,0,98103.0,47.6565,-122.355,1490.0,4800
4217402162,14 July 2017,1190000.0,3,2.25,2390.0,7875.0,1.0,No,Once,Fair,10,1980.0,410,70,0,98105.0,47.6515,-122.278,3720.0,9075
8126300410,14 July 2017,650000.0,4,1.75,2390.0,12000.0,1.0,No,,Fair,8,1470.0,920,39,0,98052.0,47.7061,-122.163,2110.0,12000
3345700215,14 June 2017,595000.0,3,2.75,3290.0,22649.0,2.0,No,,Good,8,3290.0,0,25,0,98056.0,47.5241,-122.193,2750.0,6119
2887701420,14 November 2017,489000.0,2,1.0,850.0,2850.0,1.0,No,,Good,7,850.0,0,91,0,98115.0,47.6875,-122.309,1450.0,4015
2887701251,14 October 2017,392800.0,2,1.0,740.0,4275.0,1.0,No,,Excellent,6,740.0,0,94,0,98115.0,47.688,-122.308,1900.0,4275
4036100175,15 February 2016,689000.0,4,2.5,2440.0,11700.0,1.0,No,,Excellent,8,1480.0,960,57,0,98006.0,47.5606,-122.184,2140.0,10807
6762700515,15 April 2016,1480000.0,3,2.5,2570.0,5000.0,2.0,No,,Fair,10,2570.0,0,34,0,98102.0,47.6295,-122.32,1570.0,5000
3192000085,14 August 2017,180000.0,3,1.0,1010.0,10215.0,1.0,No,,Fair,6,1010.0,0,63,0,98146.0,47.4872,-122.345,1320.0,10245
226059096,14 November 2017,1570000.0,5,4.5,5220.0,67319.0,2.0,No,,Fair,10,5220.0,0,17,0,98072.0,47.7666,-122.128,4190.0,40609
9238900855,15 March 2016,700000.0,2,1.0,930.0,5000.0,1.0,No,Thrice,Fair,7,930.0,0,92,2013,98136.0,47.5333,-122.388,1760.0,5228
6706200130,15 April 2016,343000.0,3,1.75,2210.0,7920.0,1.0,No,,Fair,7,1400.0,810,52,0,98178.0,47.4968,-122.237,2220.0,7920
2744000010,14 May 2017,287600.0,3,2.5,1950.0,8251.0,2.0,No,,Fair,7,1950.0,0,28,0,98001.0,47.343,-122.28,1540.0,8588
7202271060,15 March 2016,610000.0,4,2.5,2980.0,5896.0,2.0,No,,Fair,8,2980.0,0,17,0,98053.0,47.6872,-122.036,2900.0,5712
7923200150,14 September 2017,537000.0,4,1.75,2230.0,7957.0,1.0,No,,Good,7,2230.0,0,51,0,98008.0,47.5859,-122.122,2230.0,8040
162500030,14 December 2017,324000.0,3,1.0,1160.0,7202.0,1.0,No,,Good,7,1160.0,0,61,0,98133.0,47.7675,-122.334,1620.0,8598
2571910210,14 October 2017,305000.0,3,2.0,1680.0,8487.0,1.0,No,,Fair,7,1680.0,0,25,0,98022.0,47.1959,-122.01,2080.0,8560
1523059105,15 January 2016,356000.0,3,1.5,1680.0,8712.0,1.0,No,,Fair,8,1680.0,0,54,0,98059.0,47.4811,-122.149,1850.0,8797
6052401215,14 June 2017,255000.0,2,1.0,1200.0,9000.0,1.0,No,Twice,Excellent,6,1200.0,0,101,0,98198.0,47.4039,-122.323,1660.0,9000
6626100260,14 August 2017,700000.0,4,2.5,3100.0,36562.0,2.0,No,,Fair,10,3100.0,0,24,0,98077.0,47.7646,-122.065,3080.0,39351
8925100115,14 October 2017,1150000.0,2,2.25,2320.0,9300.0,1.5,No,Four,Excellent,9,1920.0,400,81,0,98115.0,47.681,-122.273,2790.0,9300
5459500165,14 July 2017,623000.0,3,1.75,2050.0,16313.0,1.0,No,,Okay,8,2050.0,0,45,0,98040.0,47.5743,-122.212,3180.0,10264
7686202635,14 August 2017,185000.0,2,1.0,900.0,8000.0,1.0,No,,Good,6,900.0,0,64,0,98198.0,47.4217,-122.317,1240.0,8000
1118001370,15 January 2016,1570000.0,3,2.75,2340.0,8828.0,1.0,No,,Good,9,2340.0,0,64,0,98112.0,47.632,-122.289,3480.0,8526
122029066,15 May 2016,490000.0,3,1.75,2020.0,215622.0,2.0,No,,Good,7,2020.0,0,43,0,98070.0,47.4189,-122.499,1810.0,215622
8039900130,14 July 2017,458000.0,3,1.5,1570.0,12196.0,1.0,No,,Good,7,1570.0,0,46,0,98045.0,47.4866,-121.786,1740.0,12196
3262300235,14 November 2017,1560000.0,5,2.5,2870.0,16238.0,2.0,No,,Good,8,2870.0,0,56,0,98039.0,47.6308,-122.238,2870.0,16238
8860500300,14 July 2017,330000.0,3,2.5,1870.0,4657.0,2.0,No,,Fair,8,1870.0,0,18,0,98055.0,47.4615,-122.214,2290.0,4795
8956000250,14 September 2017,615000.0,3,2.5,1980.0,3128.0,2.0,No,,Fair,8,1890.0,90,9,0,98027.0,47.5456,-122.016,2160.0,2240
1646501920,14 October 2017,579500.0,3,1.75,1250.0,4120.0,1.0,No,,Good,7,980.0,270,93,0,98117.0,47.685,-122.36,1250.0,4120
9284801500,14 December 2017,399950.0,3,3.0,1860.0,2875.0,2.0,No,,Fair,8,1710.0,150,9,0,98126.0,47.5511,-122.373,1350.0,4830
1442880380,14 July 2017,439990.0,3,2.5,2340.0,5171.0,2.0,No,,Fair,8,2340.0,0,5,0,98045.0,47.4832,-121.772,2790.0,5684
1311500020,14 July 2017,198000.0,4,1.75,2080.0,7200.0,1.0,No,,Good,7,1050.0,1030,52,0,98001.0,47.3385,-122.282,1500.0,7350
254000695,15 May 2016,410000.0,3,1.0,1190.0,5280.0,1.0,No,,Good,7,1190.0,0,61,0,98146.0,47.5131,-122.383,1280.0,5280
9477101280,14 December 2017,424950.0,3,1.75,2090.0,7505.0,1.0,No,,Fair,7,2090.0,0,51,0,98034.0,47.7326,-122.194,1510.0,7416
9510970530,15 April 2016,680000.0,3,2.5,2120.0,3600.0,2.0,No,,Fair,9,2120.0,0,13,0,98052.0,47.6649,-122.082,2540.0,4592
6891800500,15 April 2016,580000.0,3,2.75,2650.0,9752.0,1.0,No,,Fair,9,2650.0,0,29,0,98028.0,47.768,-122.259,3030.0,9910
9407000230,14 December 2017,240000.0,3,1.0,1600.0,12566.0,1.0,No,,Good,7,1600.0,0,47,0,98045.0,47.4431,-121.765,1600.0,10650
7202340590,14 October 2017,702000.0,4,2.75,3880.0,15025.0,2.0,No,,Fair,7,3880.0,0,14,0,98053.0,47.6777,-122.035,2620.0,5300
8151600590,15 March 2016,360000.0,2,1.0,2320.0,11250.0,2.0,No,,Good,6,2320.0,0,76,0,98146.0,47.504,-122.362,1620.0,11250
9407001600,15 April 2016,305000.0,3,1.75,1660.0,11500.0,1.0,No,,Fair,7,1130.0,530,39,0,98045.0,47.4473,-121.774,1250.0,11000
1771000690,14 May 2017,305000.0,3,1.0,1160.0,11776.0,1.0,No,,Fair,7,1160.0,0,50,0,98077.0,47.7427,-122.074,1160.0,10050
1525069134,15 March 2016,1300000.0,4,3.5,3790.0,90169.0,2.0,No,,Fair,10,3790.0,0,20,0,98053.0,47.6587,-122.022,3410.0,46951
8645540040,14 July 2017,317000.0,3,2.0,1790.0,8228.0,1.0,No,,Fair,7,1390.0,400,38,0,98058.0,47.4658,-122.172,1880.0,8228
9414500200,14 June 2017,410000.0,4,1.75,1790.0,11875.0,1.0,No,,Good,7,1490.0,300,49,0,98027.0,47.522,-122.047,1870.0,11760
7883607645,14 June 2017,155000.0,1,1.0,720.0,6000.0,1.0,No,,Fair,6,720.0,0,78,0,98108.0,47.5266,-122.316,1040.0,6000
3845100140,14 July 2017,335606.0,3,2.5,2538.0,4600.0,2.0,No,,Fair,8,2538.0,0,5,0,98092.0,47.2584,-122.196,2570.0,4800
2726049164,14 June 2017,547000.0,3,2.5,1480.0,8381.0,1.0,No,,Good,7,1480.0,0,50,0,98125.0,47.7078,-122.288,1710.0,8050
4340610040,14 June 2017,312500.0,2,1.5,1070.0,1200.0,2.0,No,,Fair,7,1070.0,0,19,0,98103.0,47.697,-122.347,1070.0,1200
1245003006,14 November 2017,1150000.0,4,3.75,3180.0,9889.0,2.0,No,,Fair,9,2500.0,680,6,0,98033.0,47.6853,-122.204,2910.0,8558
1105000373,15 May 2016,252500.0,2,1.5,1110.0,986.0,2.0,No,,Fair,7,950.0,160,9,0,98118.0,47.5427,-122.272,1110.0,3515
6083000123,15 May 2016,158000.0,3,1.0,1140.0,10477.0,1.0,No,,Fair,6,1140.0,0,76,0,98168.0,47.4874,-122.306,1190.0,9750
1777600450,15 May 2016,730000.0,5,3.0,2500.0,11779.0,1.0,No,,Good,8,1550.0,950,47,0,98006.0,47.5696,-122.127,2580.0,12055
9558000100,14 May 2017,405000.0,5,2.5,2430.0,4781.0,2.0,No,,Fair,9,2430.0,0,17,0,98058.0,47.4487,-122.117,2420.0,4770
2473002060,14 May 2017,442500.0,3,1.75,1800.0,10200.0,1.0,No,,Fair,8,1800.0,0,51,0,98058.0,47.4496,-122.146,2140.0,10128
943100689,15 January 2016,324950.0,3,2.0,1340.0,9750.0,1.0,No,,Good,7,890.0,450,44,0,98024.0,47.5644,-121.898,1460.0,12900
7544800395,15 February 2016,450000.0,3,2.0,1010.0,2820.0,1.5,No,,Fair,7,1010.0,0,113,0,98122.0,47.6066,-122.304,1330.0,3000
1931300090,14 May 2017,610950.0,3,3.0,1680.0,1570.0,3.0,No,,Fair,8,1680.0,0,4,0,98103.0,47.6572,-122.346,1640.0,4800
7936000252,15 May 2016,521000.0,2,1.0,1050.0,7500.0,1.5,No,Thrice,Good,6,1050.0,0,108,0,98116.0,47.5577,-122.399,2540.0,13680
7987400316,14 August 2017,255000.0,1,0.5,880.0,1642.0,1.0,No,,Fair,6,500.0,380,108,0,98126.0,47.5732,-122.372,1410.0,2992
5152700060,14 May 2017,465000.0,6,3.25,4250.0,23326.0,1.0,No,Thrice,Fair,10,2150.0,2100,51,0,98003.0,47.34,-122.327,3370.0,15983
1721801025,14 July 2017,210000.0,2,1.0,1040.0,4590.0,1.0,No,,Fair,7,1040.0,0,64,0,98146.0,47.5078,-122.337,1040.0,6120
3438501450,15 May 2016,382000.0,2,1.0,870.0,10492.0,1.0,No,,Fair,7,870.0,0,81,0,98106.0,47.5467,-122.365,1300.0,7987
9222400510,15 January 2016,406000.0,2,1.0,880.0,3000.0,1.0,No,,Fair,6,880.0,0,94,0,98115.0,47.6749,-122.323,890.0,3000
1796700160,15 March 2016,279900.0,4,2.5,1770.0,4338.0,2.0,No,,Fair,7,1770.0,0,17,0,98042.0,47.3672,-122.099,1770.0,6606
323059208,14 June 2017,320000.0,3,2.0,1880.0,10758.0,1.0,No,,Excellent,6,940.0,940,66,0,98059.0,47.5091,-122.144,2060.0,21000
3392100050,14 June 2017,205000.0,3,1.0,1230.0,8750.0,1.0,No,,Fair,6,1230.0,0,53,0,98003.0,47.3266,-122.334,1230.0,8750
4038500210,15 April 2016,797000.0,4,2.75,2650.0,8610.0,2.0,No,,Fair,8,2650.0,0,59,2007,98008.0,47.6155,-122.121,1680.0,8316
6324000090,15 May 2016,210000.0,2,1.0,990.0,8140.0,1.0,No,,Bad,6,990.0,0,108,0,98116.0,47.5828,-122.382,2150.0,5000
7549802535,14 November 2017,423000.0,4,2.0,1970.0,6480.0,1.5,No,,Excellent,7,1130.0,840,98,0,98108.0,47.5511,-122.312,1500.0,6480
3343900326,15 March 2016,552500.0,4,3.5,3710.0,10400.0,2.0,No,,Fair,8,2290.0,1420,16,0,98056.0,47.5041,-122.186,1720.0,4276
5701700640,14 July 2017,849000.0,3,3.0,2960.0,42159.0,2.0,No,,Fair,10,2960.0,0,23,0,98052.0,47.7183,-122.1,2640.0,25209
5249803185,14 October 2017,525000.0,4,1.75,2540.0,7200.0,1.0,No,,Good,7,1270.0,1270,71,0,98118.0,47.5579,-122.271,1650.0,7200
8838900032,14 May 2017,732000.0,3,2.0,1940.0,55756.0,1.0,No,,Excellent,9,1940.0,0,64,0,98007.0,47.5913,-122.149,2330.0,10018
1237500577,15 February 2016,880000.0,4,2.5,3550.0,8618.0,2.0,No,,Fair,10,3550.0,0,11,0,98052.0,47.6776,-122.161,1310.0,9746
8642600090,15 February 2016,324950.0,2,1.5,1643.0,14616.0,1.0,No,Once,Good,7,1643.0,0,64,0,98198.0,47.3973,-122.312,2270.0,9940
3303100075,14 October 2017,443500.0,3,2.0,1920.0,7598.0,1.0,No,,Good,8,1920.0,0,46,0,98177.0,47.7735,-122.363,2220.0,7598
2133020020,15 January 2016,372000.0,3,2.5,1920.0,15260.0,2.0,No,,Fair,7,1920.0,0,28,0,98019.0,47.7317,-121.964,2370.0,15235
7950302890,14 December 2017,455000.0,4,2.0,2380.0,4500.0,1.5,No,,Fair,6,1470.0,910,92,2014,98118.0,47.5652,-122.281,1300.0,4500
2770601734,14 June 2017,535000.0,3,1.0,1580.0,6300.0,1.0,No,,Fair,7,1180.0,400,93,0,98199.0,47.6505,-122.384,1560.0,1601
2538410140,14 August 2017,330000.0,5,2.5,2600.0,3839.0,2.0,No,,Fair,7,2600.0,0,13,0,98058.0,47.4324,-122.145,2180.0,4800
8159600360,14 June 2017,560000.0,4,2.5,2260.0,3713.0,2.0,No,,Fair,9,2260.0,0,15,0,98034.0,47.7247,-122.165,2260.0,3713
917000300,14 May 2017,452000.0,4,1.0,1210.0,3760.0,1.5,No,,Fair,6,1210.0,0,118,0,98103.0,47.6872,-122.344,1540.0,3800
2391600330,15 April 2016,505000.0,2,1.0,810.0,5060.0,1.0,No,,Fair,6,810.0,0,77,0,98116.0,47.5635,-122.394,900.0,5060
9285800585,14 June 2017,460000.0,3,2.0,2060.0,4437.0,1.0,No,,Fair,7,1030.0,1030,89,0,98126.0,47.5705,-122.376,1750.0,4452
2005950050,14 May 2017,260000.0,3,2.0,1630.0,8018.0,1.0,No,,Fair,7,1630.0,0,15,0,98001.0,47.2638,-122.243,1610.0,8397
6450301835,14 July 2017,459500.0,3,1.75,1470.0,4950.0,1.0,No,,Fair,7,1030.0,440,34,0,98133.0,47.7325,-122.337,1100.0,5250
2473480520,14 September 2017,327500.0,3,2.25,1770.0,8755.0,1.0,No,,Fair,8,1330.0,440,37,0,98058.0,47.4464,-122.123,1910.0,8710
2818600010,15 March 2016,1190000.0,7,3.5,3890.0,8342.0,2.0,No,Four,Fair,9,2840.0,1050,50,0,98117.0,47.7011,-122.392,2870.0,8342
952006728,14 June 2017,330000.0,3,2.5,1070.0,1155.0,2.0,No,,Fair,7,720.0,350,13,0,98102.0,47.5617,-122.385,1120.0,2594
3422049088,15 March 2016,389000.0,3,1.75,2180.0,9220.0,1.0,No,,Good,7,1090.0,1090,80,0,98001.0,47.3547,-122.285,2050.0,22400
3629870420,14 September 2017,970000.0,4,3.5,3780.0,20023.0,2.0,No,Twice,Fair,10,3780.0,0,17,0,98029.0,47.5491,-122.006,2150.0,3675
1079350090,14 June 2017,332000.0,3,2.5,1530.0,9406.0,1.0,No,,Fair,7,1270.0,260,25,0,98059.0,47.4852,-122.162,1700.0,7682
1509500060,14 September 2017,370000.0,4,2.5,2720.0,8666.0,2.0,No,,Fair,9,2720.0,0,26,0,98030.0,47.3846,-122.169,2410.0,8100
4039000050,14 July 2017,516130.0,3,1.75,1510.0,8250.0,1.0,No,,Good,8,1510.0,0,56,0,98008.0,47.6183,-122.113,1770.0,8250
5288200230,15 April 2016,675000.0,4,1.75,2460.0,5750.0,1.5,No,Thrice,Excellent,7,1620.0,840,99,0,98126.0,47.5601,-122.378,1760.0,4830
626400020,14 September 2017,734000.0,4,2.5,3490.0,18521.0,2.0,No,,Good,9,3490.0,0,28,0,98077.0,47.7406,-122.07,2850.0,18521
5457300095,15 January 2016,1780000.0,4,3.25,3730.0,7071.0,3.0,No,Twice,Fair,10,3730.0,0,33,0,98109.0,47.6292,-122.355,3730.0,7680
5000500055,14 May 2017,215000.0,2,1.0,1320.0,8865.0,1.0,No,,Good,6,1320.0,0,75,0,98168.0,47.4949,-122.3,1190.0,6490
324000530,14 July 2017,201500.0,3,1.0,1320.0,5000.0,1.5,No,,Fair,7,1320.0,0,106,0,98116.0,47.5711,-122.386,1320.0,4179
6713100031,15 February 2016,476000.0,3,2.25,1570.0,7187.0,1.0,No,,Good,8,1170.0,400,38,0,98133.0,47.7604,-122.356,1660.0,8775
3316500200,14 October 2017,612500.0,4,2.0,1690.0,35346.0,1.0,No,,Fair,7,1690.0,0,51,0,98008.0,47.6149,-122.124,2050.0,37846
